YEAR_MONTH,Date,Total_Sale,UPI,Card,Cash,Cash_balance
2023-01,2023-01-25,9846.0,1820.0,2065.0,5961.0,54931.0
2023-01,2023-01-26,15318.0,8414.0,638.0,6266.0,55808.0
2023-01,2023-01-27,14399.0,10683.0,481.0,3235.0,56675.0
2023-01,2023-01-28,18812.0,8229.0,3603.0,6980.0,60425.0
2023-01,2023-01-29,18211.0,8736.0,0.0,9475.0,68647.0
2023-01,2023-01-30,13063.0,3707.0,0.0,9356.0,75254.0
2023-01,2023-01-31,10895.0,5669.0,0.0,5226.0,63861.0
2022-12,2022-12-01,13317.0,5579.0,1523.0,6215.0,85938.0
2022-12,2022-12-02,11837.0,5438.0,1098.0,5301.0,83208.0
2022-12,2022-12-03,20898.0,10949.0,2971.0,6978.0,87326.0
2022-12,2022-12-04,11566.0,5120.0,0.0,6446.0,92950.0
2022-12,2022-12-05,17344.0,6780.0,1572.0,8992.0,94595.0
2022-12,2022-12-06,9923.0,4212.0,2104.0,3607.0,55101.0
2022-12,2022-12-07,11631.0,5657.0,1974.0,4000.0,58022.0
2022-12,2022-12-08,12517.0,5242.0,854.0,6421.0,63779.0
2022-12,2022-12-09,14937.0,8307.0,0.0,6630.0,65565.0
2022-12,2022-12-10,20160.0,12029.0,64.0,8067.0,59988.0
2022-12,2022-12-11,26277.0,12597.0,1339.0,12341.0,69912.0
2022-12,2022-12-12,10375.0,3650.0,152.0,6573.0,59212.0
2022-12,2022-12-13,10865.0,5026.0,0.0,5839.0,40312.0
2022-12,2022-12-14,12370.0,4635.0,1402.0,6333.0,45385.0
2022-12,2022-12-15,10561.0,6667.0,877.0,3017.0,27649.0
2022-12,2022-12-16,10290.0,4322.0,352.0,5616.0,29232.0
2022-12,2022-12-17,18614.0,9042.0,1412.0,8160.0,27282.0
2022-12,2022-12-18,17555.0,8083.0,3972.0,5500.0,29000.0
2022-12,2022-12-19,14732.0,5860.0,420.0,8452.0,32317.0
2022-12,2022-12-20,12508.0,3485.0,623.0,8400.0,38461.0
2022-12,2022-12-21,11591.0,3225.0,1733.0,6633.0,42337.0
2022-12,2022-12-22,10630.0,5506.0,257.0,4867.0,42470.0
2022-12,2022-12-23,17216.0,6935.0,0.0,10281.0,43400.0
2022-12,2022-12-24,18966.0,10832.0,1543.0,6591.0,42585.0
2022-12,2022-12-25,23260.0,12382.0,3755.0,7123.0,45852.0
2022-12,2022-12-26,14846.0,6139.0,3362.0,5345.0,41724.0
2022-12,2022-12-27,22051.0,10988.0,3249.0,7814.0,48069.0
2022-12,2022-12-28,22515.0,6864.0,3581.0,12070.0,55068.0
2022-12,2022-12-29,18261.0,10023.0,1557.0,6681.0,58399.0
2022-12,2022-12-30,13557.0,3737.0,1849.0,7971.0,60052.0
2022-12,2022-12-31,24354.0,10196.0,1496.0,12662.0,67885.0
2022-11,2022-11-01,19658.0,8151.0,2168.0,9339.0,78449.0
2022-11,2022-11-02,15610.0,5983.0,1900.0,7727.0,82291.0
2022-11,2022-11-03,13332.0,5277.0,368.0,7687.0,72528.0
2022-11,2022-11-04,14824.0,6229.0,1318.0,7277.0,78433.0
2022-11,2022-11-05,19624.0,10206.0,1203.0,8215.0,80501.0
2022-11,2022-11-06,20907.0,6454.0,3482.0,10971.0,90359.0
2022-11,2022-11-07,14838.0,4924.0,1346.0,8568.0,60030.0
2022-11,2022-11-08,16430.0,9600.0,804.0,6026.0,65689.0
2022-11,2022-11-09,15584.0,2943.0,2089.0,10552.0,73848.0
2022-11,2022-11-10,12553.0,5215.0,1892.0,5446.0,78515.0
2022-11,2022-11-11,12476.0,5905.0,1390.0,5181.0,64888.0
2022-11,2022-11-12,19771.0,10983.0,392.0,8396.0,66276.0
2022-11,2022-11-13,16758.0,8519.0,0.0,8239.0,27572.0
2022-11,2022-11-14,12978.0,4085.0,1780.0,7113.0,26629.0
2022-11,2022-11-15,8955.0,4547.0,0.0,4408.0,30165.0
2022-11,2022-11-16,13560.0,1404.0,6804.0,5352.0,34394.0
2022-11,2022-11-17,11077.0,5826.0,0.0,5251.0,34281.0
2022-11,2022-11-18,12708.0,4601.0,1345.0,6762.0,37442.0
2022-11,2022-11-19,20980.0,11664.0,2117.0,7199.0,40378.0
2022-11,2022-11-20,12173.0,3874.0,1501.0,6798.0,45184.0
2022-11,2022-11-21,13071.0,5674.0,690.0,6707.0,50732.0
2022-11,2022-11-22,13819.0,4679.0,2930.0,6210.0,49250.0
2022-11,2022-11-23,15697.0,4759.0,2141.0,8797.0,53070.0
2022-11,2022-11-24,14120.0,6494.0,188.0,7438.0,54871.0
2022-11,2022-11-25,18350.0,5085.0,460.0,12805.0,65748.0
2022-11,2022-11-26,21130.0,9307.0,1361.0,10462.0,72510.0
2022-11,2022-11-27,14312.0,4891.0,1459.0,7962.0,76091.0
2022-11,2022-11-28,12466.0,6057.0,629.0,5780.0,80628.0
2022-11,2022-11-29,9086.0,2945.0,1336.0,4805.0,81633.0
2022-11,2022-11-30,11576.0,5902.0,1922.0,3752.0,83019.0
2022-10,2022-10-01,23262.0,10002.0,2021.0,11239.0,65084.0
2022-10,2022-10-02,21452.0,10690.0,1195.0,9567.0,73885.0
2022-10,2022-10-03,22975.0,7626.0,1751.0,13598.0,84505.0
2022-10,2022-10-04,18230.0,9909.0,2787.0,5534.0,87517.0
2022-10,2022-10-05,19757.0,12593.0,812.0,6352.0,58956.0
2022-10,2022-10-06,12401.0,5442.0,1010.0,5949.0,62877.0
2022-10,2022-10-07,9935.0,3430.0,2100.0,4405.0,66377.0
2022-10,2022-10-08,18649.0,8537.0,973.0,9139.0,70884.0
2022-10,2022-10-09,12467.0,6777.0,0.0,5690.0,73209.0
2022-10,2022-10-10,12110.0,3915.0,0.0,8195.0,71791.0
2022-10,2022-10-11,59001.0,18292.0,2672.0,38037.0,62924.0
2022-10,2022-10-12,18890.0,1727.0,3972.0,13191.0,52317.0
2022-10,2022-10-13,8368.0,2689.0,1947.0,3732.0,18070.0
2022-10,2022-10-14,16552.0,9037.0,1040.0,6475.0,19749.0
2022-10,2022-10-15,15877.0,6901.0,2397.0,6579.0,22981.0
2022-10,2022-10-16,13312.0,3864.0,1081.0,8367.0,27924.0
2022-10,2022-10-17,13204.0,3582.0,999.0,8623.0,33117.0
2022-10,2022-10-18,14192.0,3789.0,631.0,9772.0,41483.0
2022-10,2022-10-19,10124.0,3499.0,1453.0,5172.0,40044.0
2022-10,2022-10-20,14072.0,2683.0,2147.0,9242.0,42843.0
2022-10,2022-10-21,12336.0,3661.0,770.0,7905.0,30097.0
2022-10,2022-10-22,25466.0,14080.0,389.0,10997.0,36815.0
2022-10,2022-10-23,17027.0,8729.0,939.0,7359.0,32525.0
2022-10,2022-10-24,28287.0,11557.0,4368.0,12362.0,38260.0
2022-10,2022-10-25,14356.0,2040.0,3639.0,8677.0,38556.0
2022-10,2022-10-26,12188.0,5494.0,0.0,6694.0,41109.0
2022-10,2022-10-27,16724.0,7069.0,1129.0,8526.0,46699.0
2022-10,2022-10-28,14017.0,5467.0,389.0,8161.0,53432.0
2022-10,2022-10-29,21088.0,9602.0,389.0,11097.0,63245.0
2022-10,2022-10-30,21641.0,8805.0,1895.0,10941.0,69690.0
2022-10,2022-10-31,15120.0,6375.0,2153.0,6592.0,70727.0
2022-09,2022-09-01,23700.0,4457.0,4205.0,15038.0,83804.0
2022-09,2022-09-02,12708.0,5582.0,2228.0,4898.0,78782.0
2022-09,2022-09-03,23366.0,7291.0,1957.0,14118.0,90423.0
2022-09,2022-09-04,23507.0,12494.0,4579.0,6434.0,92583.0
2022-09,2022-09-05,16468.0,4262.0,1924.0,10282.0,95128.0
2022-09,2022-09-06,13965.0,6658.0,1621.0,5686.0,99415.0
2022-09,2022-09-07,24365.0,8165.0,3233.0,12967.0,106535.0
2022-09,2022-09-08,26864.0,12196.0,2258.0,12410.0,116201.0
2022-09,2022-09-09,27110.0,14125.0,1081.0,11904.0,125173.0
2022-09,2022-09-10,26293.0,8462.0,4482.0,13349.0,29998.0
2022-09,2022-09-11,23753.0,12211.0,0.0,11542.0,37106.0
2022-09,2022-09-12,11661.0,2496.0,226.0,8939.0,38809.0
2022-09,2022-09-13,12823.0,2033.0,1173.0,9617.0,45200.0
2022-09,2022-09-14,10545.0,4407.0,716.0,5422.0,34637.0
2022-09,2022-09-15,14486.0,5878.0,2047.0,6561.0,38935.0
2022-09,2022-09-16,14621.0,7231.0,806.0,6584.0,41423.0
2022-09,2022-09-17,17046.0,5038.0,2902.0,9106.0,47303.0
2022-09,2022-09-18,16800.0,5607.0,1103.0,10090.0,51635.0
2022-09,2022-09-19,10511.0,3745.0,722.0,6044.0,56661.0
2022-09,2022-09-20,8283.0,1359.0,490.0,6434.0,60992.0
2022-09,2022-09-21,12721.0,5282.0,156.0,7283.0,61107.0
2022-09,2022-09-22,12409.0,4883.0,1151.0,6375.0,67170.0
2022-09,2022-09-23,8771.0,3715.0,1266.0,3790.0,55551.0
2022-09,2022-09-24,14666.0,10282.0,320.0,4064.0,56500.0
2022-09,2022-09-25,13861.0,7450.0,0.0,6411.0,54792.0
2022-09,2022-09-26,12271.0,5539.0,629.0,6103.0,60109.0
2022-09,2022-09-27,8921.0,3124.0,1630.0,4167.0,60842.0
2022-09,2022-09-28,9514.0,3336.0,633.0,5545.0,58980.0
2022-09,2022-09-29,14146.0,6119.0,352.0,7675.0,64844.0
2022-09,2022-09-30,13772.0,9461.0,352.0,3959.0,63032.0
2022-08,2022-08-01,14867.0,1099.0,5751.0,8017.0,44471.0
2022-08,2022-08-02,8984.0,3490.0,0.0,5494.0,47868.0
2022-08,2022-08-03,15674.0,1876.0,4033.0,9765.0,51089.0
2022-08,2022-08-04,16986.0,6546.0,219.0,10221.0,46452.0
2022-08,2022-08-05,19661.0,5007.0,1462.0,13192.0,50812.0
2022-08,2022-08-06,22626.0,9120.0,0.0,13506.0,63040.0
2022-08,2022-08-07,31149.0,11384.0,114.0,19651.0,80855.0
2022-08,2022-08-08,15642.0,597.0,6737.0,8308.0,83839.0
2022-08,2022-08-09,15418.0,4513.0,1619.0,9286.0,89404.0
2022-08,2022-08-10,14861.0,6825.0,612.0,7424.0,67080.0
2022-08,2022-08-11,22600.0,8911.0,1737.0,11952.0,26095.0
2022-08,2022-08-12,16451.0,8215.0,2988.0,5248.0,29195.0
2022-08,2022-08-13,25681.0,10052.0,1697.0,13932.0,41009.0
2022-08,2022-08-14,34012.0,13854.0,2415.0,17743.0,57018.0
2022-08,2022-08-15,20315.0,4052.0,8023.0,8240.0,42068.0
2022-08,2022-08-16,14383.0,3841.0,406.0,10136.0,44331.0
2022-08,2022-08-17,11986.0,2468.0,0.0,9518.0,50767.0
2022-08,2022-08-18,11997.0,2987.0,2734.0,6276.0,55185.0
2022-08,2022-08-19,13025.0,5138.0,480.0,7407.0,61479.0
2022-08,2022-08-20,19249.0,4404.0,5271.0,9574.0,66406.0
2022-08,2022-08-21,14844.0,6175.0,2928.0,5741.0,69415.0
2022-08,2022-08-22,17426.0,6752.0,497.0,10177.0,76142.0
2022-08,2022-08-23,10744.0,4827.0,2115.0,3802.0,76397.0
2022-08,2022-08-24,11824.0,6374.0,0.0,5450.0,63792.0
2022-08,2022-08-25,12160.0,5938.0,0.0,6222.0,64511.0
2022-08,2022-08-26,12348.0,6482.0,1191.0,4675.0,46438.0
2022-08,2022-08-27,20855.0,8839.0,2425.0,9591.0,50819.0
2022-08,2022-08-28,18417.0,5220.0,2437.0,10760.0,59501.0
2022-08,2022-08-29,18108.0,5472.0,1186.0,11450.0,63248.0
2022-08,2022-08-30,13636.0,7794.0,414.0,5428.0,67459.0
2022-08,2022-08-31,12694.0,4790.0,1078.0,6826.0,71317.0
2022-07,2022-07-01,21299.0,8825.0,1322.0,11152.0,22540.0
2022-07,2022-07-02,22368.0,8207.0,1754.0,12407.0,32334.0
2022-07,2022-07-03,21807.0,8816.0,2102.0,10889.0,40058.0
2022-07,2022-07-04,11216.0,5212.0,802.0,5202.0,17665.0
2022-07,2022-07-05,20756.0,8508.0,1092.0,11156.0,28821.0
2022-07,2022-07-06,16091.0,4068.0,2526.0,9497.0,35382.0
2022-07,2022-07-07,15776.0,5167.0,1145.0,9464.0,41762.0
2022-07,2022-07-08,16501.0,5634.0,536.0,10331.0,36463.0
2022-07,2022-07-09,26829.0,11293.0,2130.0,13406.0,27049.0
2022-07,2022-07-10,24883.0,7620.0,800.0,16463.0,36763.0
2022-07,2022-07-11,25715.0,9422.0,1258.0,15035.0,22189.0
2022-07,2022-07-12,14904.0,6748.0,991.0,7165.0,16499.0
2022-07,2022-07-13,16311.0,6739.0,824.0,8748.0,24277.0
2022-07,2022-07-14,18521.0,6217.0,2049.0,10255.0,28834.0
2022-07,2022-07-15,20565.0,7788.0,3250.0,9527.0,37061.0
2022-07,2022-07-16,19858.0,4282.0,347.0,15229.0,26510.0
2022-07,2022-07-17,23727.0,6320.0,2326.0,15081.0,38691.0
2022-07,2022-07-18,20893.0,4992.0,4258.0,11643.0,46577.0
2022-07,2022-07-19,16924.0,5591.0,874.0,10459.0,54316.0
2022-07,2022-07-20,14668.0,2807.0,3080.0,8781.0,61607.0
2022-07,2022-07-21,12358.0,3665.0,803.0,7890.0,69069.0
2022-07,2022-07-22,20301.0,4896.0,3670.0,11735.0,26874.0
2022-07,2022-07-23,25453.0,11200.0,2063.0,12190.0,28443.0
2022-07,2022-07-24,26257.0,13841.0,2433.0,9983.0,37926.0
2022-07,2022-07-25,8763.0,1702.0,0.0,7061.0,38607.0
2022-07,2022-07-26,16289.0,4788.0,3140.0,8361.0,26531.0
2022-07,2022-07-27,15591.0,3834.0,219.0,11538.0,29947.0
2022-07,2022-07-28,17646.0,5307.0,378.0,11961.0,34827.0
2022-07,2022-07-29,12960.0,4412.0,354.0,8194.0,40512.0
2022-07,2022-07-30,23482.0,7640.0,3527.0,12315.0,27233.0
2022-07,2022-07-31,19662.0,5658.0,1033.0,12971.0,39021.0
2022-06,2022-06-01,17925.0,4466.0,2552.0,10907.0,101789.0
2022-06,2022-06-02,14933.0,6994.0,1384.0,6555.0,104024.0
2022-06,2022-06-03,11724.0,4296.0,1522.0,5906.0,108551.0
2022-06,2022-06-04,22886.0,10127.0,2830.0,9929.0,115628.0
2022-06,2022-06-05,18659.0,6911.0,3941.0,7807.0,6179.0
2022-06,2022-06-06,18901.0,6629.0,3487.0,8785.0,6587.0
2022-06,2022-06-07,13721.0,5768.0,1815.0,6138.0,11575.0
2022-06,2022-06-08,10030.0,2682.0,445.0,6903.0,17545.0
2022-06,2022-06-09,17400.0,6486.24,3601.0,7312.76,21303.0
2022-06,2022-06-10,21146.0,8266.0,1839.0,11041.0,29089.0
2022-06,2022-06-11,19442.0,7995.0,2184.0,9263.0,36132.0
2022-06,2022-06-12,20242.0,9350.0,441.0,10451.0,42218.0
2022-06,2022-06-13,16872.0,6079.0,709.0,10084.0,49379.0
2022-06,2022-06-14,15152.0,5735.0,497.0,8920.0,57419.0
2022-06,2022-06-15,12844.0,4761.0,0.0,8083.0,52121.0
2022-06,2022-06-16,21079.0,6254.0,1956.0,12869.0,54839.0
2022-06,2022-06-17,16749.0,5832.0,3693.0,7224.0,53488.0
2022-06,2022-06-18,18520.0,4993.0,1979.0,11548.0,4339.0
2022-06,2022-06-19,12789.0,2825.0,856.0,9108.0,11760.0
2022-06,2022-06-20,9144.0,2502.0,755.0,5887.0,9860.0
2022-06,2022-06-21,14880.0,3996.0,1124.0,9760.0,18440.0
2022-06,2022-06-22,13102.0,3529.0,562.0,9011.0,24362.0
2022-06,2022-06-23,12534.0,3471.0,1325.0,7738.0,27411.0
2022-06,2022-06-24,8958.0,5332.0,0.0,3626.0,9087.0
2022-06,2022-06-25,23542.0,7878.0,2821.0,12843.0,16276.0
2022-06,2022-06-26,16829.0,10152.0,0.0,6677.0,21726.0
2022-06,2022-06-27,8298.0,2746.0,446.0,5106.0,9856.0
2022-06,2022-06-28,8436.0,2996.0,576.0,4864.0,14071.0
2022-06,2022-06-29,9472.0,3209.0,950.0,5313.0,7685.0
2022-06,2022-06-30,12481.0,2449.0,633.0,9399.0,14050.0
